Date,Open,High,Low,Close,Adj Close,Volume
2020-11-11,87.95,87.95,85.9,86.17,86.17,35104352
2020-11-12,86.5,87.17,86.2,86.55,86.55,19516210
2020-11-13,86.6,86.74,85.18,85.5,85.5,29442048
2020-11-16,86.1,86.35,84.94,85.63,85.63,20385759
2020-11-17,85.64,85.83,84.9,85.53,85.53,21569611
2020-11-18,85.55,87.28,85.55,86.61,86.61,24068842
2020-11-19,87.0,87.6,86.5,87.3,87.3,18016863
2020-11-20,87.3,87.68,86.67,86.91,86.91,17163436
2020-11-23,86.91,87.0,85.0,86.12,86.12,32883846
2020-11-24,86.11,87.21,85.53,87.17,87.17,23837757
2020-11-25,87.17,87.33,85.9,86.13,86.13,20023759
2020-11-26,86.79,86.96,85.09,86.0,86.0,15607166
2020-11-27,85.88,86.99,85.03,86.95,86.95,16213830
2020-11-30,86.7,87.5,85.99,85.99,85.99,24193447
2020-12-01,86.29,87.88,86.15,87.61,87.61,24535327
2020-12-02,87.81,87.88,86.97,87.53,87.53,15966299
2020-12-03,87.8,90.1,87.62,89.99,89.99,32178913
2020-12-04,89.89,91.5,89.5,91.32,91.32,30179714
2020-12-07,91.78,91.78,89.31,89.88,89.88,23991175
2020-12-08,90.76,90.79,89.7,90.07,90.07,14561320
2020-12-09,90.66,90.66,88.13,88.24,88.24,22385526
2020-12-10,88.0,89.7,87.58,89.0,89.0,17235143
2020-12-11,89.6,90.83,88.6,89.5,89.5,25901207
2020-12-14,89.02,90.39,88.03,90.11,90.11,17885762
2020-12-15,90.12,97.29,90.12,97.02,97.02,77154520
2020-12-16,97.08,97.88,95.58,97.01,97.01,41062517
2020-12-17,102.0,106.71,101.01,105.18,105.18,90387543
2020-12-18,105.81,107.45,104.42,105.66,105.66,46382065
2020-12-21,105.75,108.58,104.88,107.86,107.86,36973577
2020-12-22,107.8,108.98,106.0,106.2,106.2,28483648
2020-12-23,107.39,108.15,105.35,106.0,106.0,29896625
2020-12-24,106.5,111.11,106.11,108.8,108.8,28333437
2020-12-25,108.82,116.5,108.5,115.01,115.01,32433038
2020-12-28,116.0,116.45,110.0,111.0,111.0,39434048
2020-12-29,111.82,112.63,106.05,108.28,108.28,37797534
2020-12-30,108.98,113.39,108.8,112.7,112.7,36217122
2020-12-31,112.55,112.66,110.01,111.46,111.46,28156885
2021-01-04,111.99,113.69,111.0,111.2,111.2,36342265
2021-01-05,111.2,116.66,111.19,113.23,113.23,41762795
2021-01-06,113.25,115.87,112.0,113.72,113.72,28370017
2021-01-07,114.86,115.0,111.8,115.0,115.0,32927605
2021-01-08,115.12,116.87,112.15,113.22,113.22,30767605
2021-01-11,112.32,114.15,110.0,111.3,111.3,27201138
2021-01-12,111.29,114.52,110.0,114.1,114.1,28638791
2021-01-13,114.01,114.49,111.62,112.57,112.57,23771906
2021-01-14,112.57,112.93,108.6,110.18,110.18,30041617
2021-01-15,111.5,111.5,108.01,109.83,109.83,24707098
2021-01-18,109.03,110.34,107.39,107.83,107.83,23513196
2021-01-19,108.5,108.5,104.28,104.95,104.95,34814227
2021-01-20,105.9,107.53,105.0,105.97,105.97,30502727
2021-01-21,106.0,108.8,105.38,108.15,108.15,38293455
2021-01-22,107.96,113.0,107.11,112.6,112.6,41130799
2021-01-25,112.78,113.63,109.5,111.45,111.45,38794449
2021-01-26,110.55,111.28,106.75,107.0,107.0,33976100
2021-01-27,107.7,108.18,105.5,106.62,106.62,23027045
2021-01-28,106.55,107.99,103.38,104.66,104.66,28273748
2021-01-29,104.25,105.12,101.01,103.76,103.76,32727553
2021-02-01,102.46,104.09,101.0,102.55,102.55,25076609
2021-02-02,103.71,107.0,102.05,106.0,106.0,31194628
2021-02-03,105.94,106.95,104.52,105.0,105.0,21573569
2021-02-04,104.0,104.4,101.51,102.8,102.8,28548211
2021-02-05,103.95,108.29,102.5,107.3,107.3,38071174
2021-02-08,107.31,109.35,105.85,106.28,106.28,37346791
2021-02-09,107.75,110.82,105.8,109.74,109.74,34134561
2021-02-10,109.2,110.75,107.12,109.2,109.2,34364524
2021-02-18,111.4,111.4,104.5,104.9,104.9,45041564
2021-02-19,104.57,105.78,102.81,105.16,105.16,28656349
2021-02-22,106.4,106.4,100.0,100.01,100.01,45626045
2021-02-23,99.34,101.96,99.0,100.7,100.7,25488864
2021-02-24,100.99,101.0,98.6,99.7,99.7,31780663
2021-02-25,100.0,102.24,99.15,101.05,101.05,31609719
2021-02-26,99.01,103.66,99.01,101.8,101.8,34996366
2021-03-01,102.8,102.8,99.31,100.31,100.31,30533938
2021-03-02,100.31,100.81,97.5,98.35,98.35,30420574
2021-03-03,98.5,101.48,97.54,101.35,101.35,26463184
2021-03-04,100.18,101.35,98.59,100.5,100.5,25083124
2021-03-05,98.52,101.13,98.49,100.3,100.3,22836325
2021-03-08,100.71,101.55,91.7,92.12,92.12,46204335
2021-03-09,92.88,94.69,89.39,91.78,91.78,42965618
2021-03-10,93.99,94.53,92.54,93.4,93.4,24213415
2021-03-11,93.99,94.88,92.5,93.48,93.48,27251641
2021-03-12,94.5,95.3,91.58,92.19,92.19,22917855
2021-03-15,91.13,92.05,88.57,89.59,89.59,30124408
2021-03-16,90.5,90.78,88.1,89.19,89.19,24041967
2021-03-17,89.2,89.76,87.58,88.62,88.62,25086337
2021-03-18,89.01,90.49,88.3,89.21,89.21,31112751
2021-03-19,88.0,88.94,87.2,88.05,88.05,22450145
2021-03-22,88.05,90.29,87.6,88.11,88.11,25482696
2021-03-23,87.06,88.45,87.01,87.65,87.65,24346543
2021-03-24,87.65,88.2,85.75,86.52,86.52,20113520
2021-03-25,85.7,87.87,85.09,87.23,87.23,21735235
2021-03-26,87.59,92.1,87.39,91.22,91.22,37823439
2021-03-29,91.3,91.9,90.13,90.53,90.53,24964210
2021-03-30,90.36,93.68,90.0,93.6,93.6,29635571
2021-03-31,93.21,93.21,91.01,92.09,92.09,18805139
2021-04-01,91.6,94.5,91.6,93.85,93.85,19276029
2021-04-02,94.0,94.84,91.88,92.68,92.68,19798510
2021-04-06,92.4,92.43,90.66,90.9,90.9,16978496
2021-04-07,91.2,91.3,89.74,90.68,90.68,16907148
2021-04-08,90.3,92.85,89.7,92.44,92.44,18476140
2021-04-09,93.0,93.2,90.5,91.2,91.2,17988909
2021-04-12,90.85,91.98,88.88,89.53,89.53,21344389
2021-04-13,89.39,90.3,87.66,88.98,88.98,22380889
2021-04-14,89.45,89.45,82.22,85.52,85.52,92249094
2021-04-15,84.52,84.58,82.06,82.18,82.18,59868383
2021-04-16,82.35,82.35,79.31,80.62,80.62,52880632
2021-04-19,80.7,82.21,79.5,82.09,82.09,52961773
2021-04-20,81.89,81.89,79.4,80.31,80.31,74240523
2021-04-21,80.19,83.36,79.61,83.18,83.18,68809652
2021-04-22,82.68,82.9,81.8,82.2,82.2,36850361
2021-04-23,82.9,83.98,82.0,83.0,83.0,46863794
2021-04-26,83.18,84.57,81.38,81.52,81.52,54247271
2021-04-27,81.54,83.18,80.85,83.05,83.05,33601174
2021-04-28,83.1,83.38,81.9,82.86,82.86,27164736
2021-04-29,82.99,83.1,81.8,82.35,82.35,31753562
2021-04-30,83.0,85.3,82.41,84.1,84.1,51336941
2021-05-06,84.1,85.3,82.01,82.12,82.12,42144800
2021-05-07,82.12,82.35,79.99,79.99,79.99,37105386
2021-05-10,79.9,80.88,78.01,80.33,80.33,25316123
2021-05-11,79.5,83.8,79.35,83.71,83.71,38798673
2021-05-12,83.63,83.94,82.5,83.18,83.18,24346250
2021-05-13,82.62,82.91,81.13,81.73,81.73,24759101
2021-05-14,82.31,84.2,81.41,83.83,83.83,34737829
2021-05-17,84.4,86.65,84.36,85.38,85.38,35822871
2021-05-18,85.4,86.34,84.54,85.73,85.73,19155165
2021-05-19,85.7,85.7,84.5,85.05,85.05,16714716
2021-05-20,85.17,85.34,83.3,83.71,83.71,34717475
2021-05-21,84.05,85.25,82.0,82.17,82.17,36626620
2021-05-24,81.91,83.36,80.9,83.36,83.36,27943478
2021-05-25,83.35,86.66,83.25,86.25,86.25,46445680
2021-05-26,87.08,87.47,85.63,86.29,86.29,41748843
2021-05-27,85.96,86.9,85.14,86.31,86.31,32636750
2021-05-28,86.89,87.32,85.26,85.85,85.85,32128405
2021-05-31,85.7,86.38,85.01,86.3,86.3,25953725
2021-06-01,86.39,87.5,85.6,87.47,87.47,39253826
2021-06-02,87.51,87.75,83.6,84.36,84.36,52429871
2021-06-03,83.53,83.9,82.56,82.58,82.58,41410338
2021-06-04,82.07,83.49,81.69,82.65,82.65,33478119
2021-06-07,82.5,82.53,81.25,82.44,82.44,25301113
2021-06-08,82.85,84.33,82.61,82.98,82.98,29782918
2021-06-09,83.09,84.5,83.09,84.15,84.15,25659093
2021-06-10,71.01,75.46,70.12,73.0,73.0,61779045
2021-06-11,73.1,73.45,71.1,72.96,72.96,44820874
2021-06-15,72.96,74.15,71.55,71.88,71.88,43843803
2021-06-16,71.88,72.4,70.5,70.81,70.81,28037761
2021-06-17,70.84,71.29,70.16,71.15,71.15,23354801
2021-06-18,71.5,72.45,70.83,71.44,71.44,31060655
2021-06-21,71.2,71.2,69.11,69.51,69.51,45286231
2021-06-22,69.51,70.49,69.0,70.48,70.48,43612983
2021-06-23,70.57,72.46,70.55,71.15,71.15,57215569
2021-06-24,69.99,69.99,67.87,68.0,68.0,77212794
2021-06-25,67.67,68.44,66.98,68.06,68.06,53724003
2021-06-28,68.06,68.6,67.5,68.6,68.6,41106770
2021-06-29,68.61,68.82,67.81,68.2,68.2,30062702
2021-06-30,68.25,68.7,67.9,67.97,67.97,26682514
2021-07-01,68.0,70.8,67.75,69.69,69.69,49410176
2021-07-02,69.03,69.29,66.85,66.91,66.91,53131555
2021-07-05,66.66,66.66,62.32,62.95,62.95,79501891
2021-07-06,62.6,62.6,60.83,62.06,62.06,65591779
2021-07-07,62.29,63.49,62.26,62.45,62.45,42130978
2021-07-08,62.46,62.88,61.17,61.37,61.37,37669299
2021-07-09,61.02,62.32,60.9,62.1,62.1,31713965
2021-07-12,63.5,64.5,62.99,63.12,63.12,59986695
2021-07-13,63.12,63.41,61.76,61.94,61.94,38145468
2021-07-14,61.7,61.8,60.0,60.11,60.11,67679871
2021-07-15,59.8,60.29,58.38,60.27,60.27,64806122
2021-07-16,60.27,60.27,59.0,60.1,60.1,45006736
2021-07-19,59.84,61.0,59.01,60.96,60.96,50233330
2021-07-20,60.85,63.18,60.5,63.18,63.18,79808081
2021-07-21,64.0,64.47,62.66,62.98,62.98,55457124
2021-07-22,62.96,62.96,61.27,61.28,61.28,47000640
2021-07-23,61.19,61.85,60.23,61.49,61.49,36112011
2021-07-26,61.3,61.3,58.59,59.22,59.22,46401001
2021-07-27,59.21,59.58,54.11,54.5,54.5,81094644
2021-07-28,53.97,56.27,53.6,55.91,55.91,52392023
2021-07-29,57.6,57.9,54.67,55.11,55.11,53012507
2021-07-30,54.58,54.88,53.0,54.38,54.38,48423569
2021-08-02,53.98,56.25,52.25,55.25,55.25,60414095
2021-08-03,55.11,57.4,54.6,57.4,57.4,54998221
2021-08-04,57.6,57.77,55.8,56.33,56.33,47326782
2021-08-05,56.34,57.48,55.49,55.8,55.8,38578877
2021-08-06,55.5,55.54,54.28,54.8,54.8,34743825
2021-08-09,54.5,57.92,54.26,56.92,56.92,53900047
2021-08-10,57.09,57.8,55.74,57.74,57.74,56306095
2021-08-11,57.2,58.37,56.77,56.89,56.89,39412559
2021-08-12,56.53,57.67,55.62,55.8,55.8,40083644
2021-08-13,55.56,56.65,55.28,56.53,56.53,33859164
2021-08-16,56.53,57.1,56.05,56.47,56.47,25064484
2021-08-17,56.2,56.43,54.65,54.75,54.75,36297864
2021-08-18,54.82,55.21,53.76,54.99,54.99,33002061
2021-08-19,54.66,55.46,53.78,53.84,53.84,33210110
2021-08-20,50.0,50.32,48.46,48.46,48.46,140676443
2021-08-23,47.55,48.2,45.5,47.18,47.18,134200961
2021-08-24,46.91,48.16,46.1,47.2,47.2,97395100
2021-08-25,47.21,48.11,46.71,47.41,47.41,63107053
2021-08-26,47.01,47.1,45.25,45.31,45.31,80436521
2021-08-27,45.5,46.9,45.49,46.05,46.05,53830432
2021-08-30,45.82,46.28,45.26,45.6,45.6,44456861
2021-08-31,45.45,46.14,44.33,45.2,45.2,49574185
2021-09-01,45.4,47.2,44.92,46.59,46.59,73127061
2021-09-02,46.6,46.6,45.5,45.86,45.86,46575210
2021-09-03,45.32,46.84,45.05,46.1,46.1,46235755
2021-09-06,46.19,48.89,46.19,48.1,48.1,86663569
2021-09-07,48.1,48.33,47.18,48.08,48.08,48897172
2021-09-08,48.08,48.32,47.6,47.75,47.75,33106871
2021-09-09,47.72,48.16,47.3,47.44,47.44,30166033
2021-09-10,47.4,47.95,47.09,47.45,47.45,33788585
2021-09-13,47.45,47.94,46.5,46.75,46.75,40587103
2021-09-14,46.77,47.52,46.73,46.8,46.8,48735457
2021-09-15,46.68,46.71,45.5,45.72,45.72,44832955
2021-09-16,45.9,46.45,45.38,46.15,46.15,55890581
2021-09-17,45.83,47.6,45.7,46.95,46.95,63532750
2021-09-22,46.95,48.15,46.61,47.9,47.9,58051309
2021-09-23,48.0,48.79,47.28,47.79,47.79,58686781
2021-09-24,47.7,50.1,47.55,49.8,49.8,92719699
2021-09-27,49.84,52.16,49.2,50.75,50.75,88159053
2021-09-28,51.5,51.5,49.33,50.39,50.39,54276640
2021-09-29,49.9,50.44,48.76,49.92,49.92,48439125
2021-09-30,49.94,50.63,49.44,50.23,50.23,41122129
2021-10-08,50.86,54.72,50.08,54.19,54.19,112430883
2021-10-11,54.19,55.54,53.01,53.61,53.61,73990926
2021-10-12,53.75,54.7,53.1,53.8,53.8,54972050
2021-10-13,53.55,53.55,51.55,52.95,52.95,60765613
2021-10-14,52.45,52.69,51.06,51.06,51.06,56168508
2021-10-15,50.4,51.37,49.74,50.05,50.05,56981151
2021-10-18,49.74,50.0,48.53,49.1,49.1,51512546
2021-10-19,48.74,50.74,48.66,49.61,49.61,52117489
2021-10-20,49.0,51.89,47.8,51.58,51.58,96591664
2021-10-21,50.96,51.32,50.37,50.5,50.5,43741124
2021-10-22,50.61,51.86,50.41,51.3,51.3,46196186
2021-10-25,51.0,52.3,50.8,51.21,51.21,45992167
2021-10-26,51.26,51.39,49.4,49.4,49.4,63857332
2021-10-27,49.3,49.87,48.68,49.06,49.06,34107124
2021-10-28,48.56,50.15,48.48,48.76,48.76,44555441
2021-10-29,48.5,49.88,48.5,49.24,49.24,42747645
2021-11-01,49.02,50.1,48.55,49.8,49.8,48770163
2021-11-02,49.51,50.28,48.0,48.5,48.5,48022525
2021-11-03,48.51,50.18,48.51,49.12,49.12,41553719
2021-11-04,49.25,51.8,49.0,51.21,51.21,82335021
2021-11-05,51.25,53.68,51.22,51.81,51.81,92066228
2021-11-08,52.0,52.23,49.5,49.62,49.62,82690286
2021-11-09,49.68,50.38,49.5,49.81,49.81,37359483
2021-11-10,49.81,54.5,49.7,53.73,53.73,137161202
2021-11-11,53.5,53.79,52.56,53.0,53.0,77586965
2021-11-12,53.05,53.45,52.01,52.55,52.55,44342847
2021-11-15,52.57,53.95,52.39,53.37,53.37,59007205
2021-11-16,53.4,54.97,53.37,54.35,54.35,67674990
2021-11-17,54.5,55.15,53.78,53.92,53.92,52225240
2021-11-18,53.5,53.58,51.6,51.78,51.78,69615884
2021-11-19,51.32,52.22,51.24,51.99,51.99,36658638
2021-11-22,52.59,53.17,51.85,52.02,52.02,43102616
2021-11-23,51.81,52.45,51.61,52.08,52.08,29804426
2021-11-24,51.95,52.2,51.5,51.88,51.88,30130630
2021-11-25,51.9,53.1,51.63,52.99,52.99,47393926
2021-11-26,53.18,53.2,52.25,52.35,52.35,42166255
2021-11-29,52.38,53.19,50.83,51.09,51.09,56636357
2021-11-30,50.65,51.1,50.06,50.17,50.17,48299412
2021-12-01,50.18,50.65,49.71,50.5,50.5,32040992
2021-12-02,49.93,49.93,49.02,49.06,49.06,52400722
2021-12-03,49.03,49.42,48.88,49.2,49.2,38878252
2021-12-06,49.2,49.8,49.19,49.28,49.28,36211477
2021-12-07,49.68,50.28,49.29,50.18,50.18,41526486
2021-12-08,50.19,50.38,49.4,50.36,50.36,33428958
2021-12-09,50.4,51.61,50.01,51.39,51.39,57603892
2021-12-10,51.01,51.68,50.91,51.26,51.26,39611804
2021-12-13,51.49,52.0,50.88,51.0,51.0,44410587
2021-12-14,50.65,51.48,50.62,51.0,51.0,30930105
2021-12-15,50.67,51.0,49.56,50.0,50.0,42367271
2021-12-16,49.7,50.3,49.33,50.23,50.23,31714685
2021-12-17,50.28,50.49,49.78,49.78,49.78,26485999
2021-12-20,49.45,50.45,49.36,49.88,49.88,25147077
2021-12-21,49.47,50.18,49.46,50.04,50.04,22340217
2021-12-22,50.0,50.09,49.56,49.66,49.66,25101230
2021-12-23,49.71,49.9,49.2,49.41,49.41,25486648
2021-12-24,49.3,50.33,49.25,50.12,50.12,33045803
2021-12-27,50.12,50.5,49.9,50.41,50.41,26823576
2021-12-28,50.41,50.77,49.92,50.17,50.17,27750953
2021-12-29,50.17,50.17,49.63,49.72,49.72,21495080
2021-12-30,49.74,50.46,49.43,50.01,50.01,28588126
2021-12-31,50.2,50.98,49.99,50.71,50.71,37903619
2022-01-04,50.78,50.96,49.84,50.39,50.39,37558099
2022-01-05,50.34,51.52,49.89,50.92,50.92,46626520
2022-01-06,50.93,51.48,50.0,50.11,50.11,44394613
2022-01-07,50.12,51.48,49.81,50.88,50.88,48377382
2022-01-10,50.9,51.48,50.2,51.12,51.12,39354201
2022-01-11,50.61,50.8,50.01,50.18,50.18,37017198
2022-01-12,50.23,50.4,49.46,49.59,49.59,51661589
2022-01-13,49.49,49.57,47.01,47.48,47.48,91049534
2022-01-14,47.0,47.43,46.58,46.65,46.65,49316842
2022-01-17,46.66,46.88,46.06,46.41,46.41,39411435
2022-01-18,46.41,46.5,46.0,46.21,46.21,35422094
2022-01-19,46.1,46.38,45.29,45.73,45.73,41324758
2022-01-20,45.65,46.1,45.58,45.69,45.69,35022531
2022-01-21,45.7,45.88,44.5,44.94,44.94,44690111
2022-01-24,44.5,44.93,43.28,43.29,43.29,64881390
2022-01-25,43.1,43.78,42.67,42.82,42.82,40394976
2022-01-26,43.14,43.28,42.04,42.09,42.09,37931518
2022-01-27,42.09,42.27,41.01,41.09,41.09,46565830
2022-01-28,41.09,41.55,40.88,40.95,40.95,34936921
2022-02-07,41.46,41.65,41.03,41.14,41.14,31371384
2022-02-08,41.14,41.77,40.7,41.72,41.72,31068155
2022-02-09,41.7,42.14,41.58,42.01,42.01,32053783
2022-02-10,42.11,42.11,41.34,41.57,41.57,25644223
2022-02-11,41.35,41.5,40.58,41.26,41.26,37166244
2022-02-14,41.0,41.22,39.7,39.75,39.75,53708185
2022-02-15,39.75,41.36,39.6,41.2,41.2,64533024
2022-02-16,41.0,41.08,40.4,40.57,40.57,48305457
2022-02-17,40.58,40.87,40.41,40.61,40.61,27164921
2022-02-18,40.21,41.08,40.04,40.96,40.96,32142190
2022-02-21,40.8,41.15,40.6,40.93,40.93,25357956
2022-02-22,40.93,40.93,40.01,40.11,40.11,32138660
2022-02-23,40.25,40.94,40.18,40.9,40.9,33611766
2022-02-24,40.67,40.74,39.33,39.68,39.68,55965819
2022-02-25,39.89,41.18,39.87,40.11,40.11,53627857
2022-02-28,40.12,40.44,39.8,40.08,40.08,31926340
2022-03-01,40.08,41.29,40.08,41.06,41.06,54467042
2022-03-02,40.83,40.83,40.42,40.61,40.61,27758955
2022-03-03,40.77,40.85,40.1,40.15,40.15,28509153
2022-03-04,39.8,40.33,39.51,39.78,39.78,32260730
2022-03-07,39.4,39.5,37.46,37.55,37.55,69311821
2022-03-08,37.63,37.85,36.51,36.68,36.68,47570733
2022-03-09,36.8,37.04,34.7,36.04,36.04,55880042
2022-03-10,36.8,37.1,36.1,36.17,36.17,45915501
2022-03-11,35.43,37.67,35.23,37.62,37.62,70909883
2022-03-14,37.78,38.89,37.4,37.4,37.4,67936056
2022-03-15,36.96,38.0,36.0,36.13,36.13,57855569
2022-03-16,36.65,37.0,34.8,36.74,36.74,68026140
2022-03-17,37.1,38.22,36.84,37.42,37.42,77190522
2022-03-18,37.03,37.6,36.8,37.5,37.5,56052304
2022-03-21,37.65,37.88,36.8,37.3,37.3,50742401
2022-03-22,37.3,37.65,36.9,36.94,36.94,28588195
2022-03-23,37.1,37.83,36.56,37.36,37.36,49846281
2022-03-24,36.99,37.86,36.63,37.64,37.64,57564842
2022-03-25,37.43,37.65,36.35,36.37,36.37,53161448
2022-03-28,35.9,36.16,35.5,35.9,35.9,32210268
2022-03-29,35.9,36.36,35.66,35.92,35.92,27391297
2022-03-30,36.17,37.42,35.7,37.42,37.42,58491887
2022-03-31,37.14,37.41,36.73,36.82,36.82,40177028
2022-04-01,36.6,37.07,36.07,36.78,36.78,37443074
2022-04-06,36.78,37.29,36.11,36.25,36.25,43128708
2022-04-07,36.28,36.49,35.3,35.32,35.32,39544602
2022-04-08,35.09,35.27,33.72,33.93,33.93,72302050
2022-04-11,33.61,33.85,32.7,32.8,32.8,57015653
2022-04-12,32.79,33.8,32.29,33.67,33.67,59154910
2022-04-13,33.37,34.15,33.22,33.64,33.64,36837657
2022-04-14,33.61,34.39,33.6,33.82,33.82,30884478
2022-04-15,33.8,34.45,33.64,34.09,34.09,33295778
2022-04-18,33.9,33.96,33.34,33.96,33.96,22362702
2022-04-19,33.82,34.35,32.92,33.11,33.11,40355756
2022-04-20,33.3,35.17,33.21,34.32,34.32,75469579
2022-04-21,34.2,34.6,32.92,33.17,33.17,47158907
2022-04-22,32.96,33.6,31.61,33.0,33.0,45291438
2022-04-25,30.15,30.79,29.7,29.7,29.7,103961707
2022-04-26,29.0,29.03,27.68,27.74,27.74,108285815
2022-04-27,27.01,28.16,27.0,28.06,28.06,70800384
2022-04-28,27.96,28.72,27.8,28.45,28.45,57221982
2022-04-29,28.44,29.69,28.37,29.48,29.48,57047871
2022-05-05,29.47,30.07,29.22,29.68,29.68,46188213
2022-05-06,29.1,29.95,29.01,29.34,29.34,30703506
2022-05-09,29.42,29.67,29.12,29.3,29.3,20167425
2022-05-10,28.51,29.6,28.25,29.39,29.39,38485915
2022-05-11,29.4,30.8,29.4,29.95,29.95,57337252
2022-05-12,29.76,30.27,29.7,30.03,30.03,25754613
2022-05-13,30.82,30.9,29.8,29.98,29.98,33940652
2022-05-16,30.28,30.52,29.37,29.43,29.43,34003837
2022-05-17,29.6,29.78,29.2,29.46,29.46,24848083
2022-05-18,29.56,29.7,29.25,29.38,29.38,24016408
2022-05-19,29.04,29.36,28.88,29.25,29.25,23759665
2022-05-20,29.55,30.35,29.5,30.24,30.24,51871653
2022-05-23,30.48,30.55,29.96,30.1,30.1,29397007
2022-05-24,30.08,30.1,28.52,28.61,28.61,58591864
2022-05-25,28.7,28.96,28.5,28.93,28.93,32155012
2022-05-26,28.98,29.46,28.56,29.04,29.04,37868062
2022-05-27,29.5,30.36,29.36,29.78,29.78,76123100
2022-05-30,29.83,30.05,29.46,29.71,29.71,38684402
2022-05-31,29.5,30.4,29.35,30.32,30.32,56494051
2022-06-01,30.33,30.45,29.81,29.98,29.98,36527466
2022-06-02,29.92,29.93,29.45,29.84,29.84,34885911
2022-06-06,29.76,30.67,29.72,30.53,30.53,55250628
2022-06-07,30.71,31.65,30.46,31.19,31.19,76249975
2022-06-08,31.26,32.9,31.17,32.09,32.09,118483139
2022-06-09,31.9,31.95,30.89,30.95,30.95,64919431
2022-06-10,30.69,31.68,30.69,31.56,31.56,56098475
2022-06-13,31.24,31.78,31.04,31.3,31.3,44504711
2022-06-14,31.05,31.65,30.45,31.62,31.62,49408309
2022-06-15,31.75,33.15,31.65,32.6,32.6,91066874
2022-06-16,32.71,33.33,32.51,32.61,32.61,66595322
2022-06-17,32.36,33.78,32.26,33.37,33.37,74071780
2022-06-20,33.52,33.96,33.0,33.46,33.46,65497153
2022-06-21,33.4,33.4,32.65,33.01,33.01,53150873
2022-06-22,33.1,33.5,32.61,32.64,32.64,42260559
2022-06-23,32.75,32.95,32.5,32.93,32.93,34749308
2022-06-24,32.93,33.78,32.93,33.52,33.52,56187724
2022-06-27,33.75,36.08,33.75,35.56,35.56,111401072
2022-06-28,35.55,35.83,34.85,35.66,35.66,58781599
2022-06-29,35.65,36.78,35.1,35.52,35.52,82848347
2022-06-30,35.8,37.48,35.75,37.09,37.09,86126325
2022-07-01,37.09,39.0,36.86,38.94,38.94,100034565
2022-07-04,39.0,41.5,37.81,41.17,41.17,141605359
2022-07-05,40.59,41.16,39.83,40.51,40.51,87550696
2022-07-06,40.61,41.59,39.15,39.42,39.42,94999076
2022-07-07,39.03,39.4,38.01,38.65,38.65,71418756
2022-07-08,38.99,39.3,38.3,38.45,38.45,46915445
2022-07-11,38.46,38.9,37.28,38.07,38.07,59025764
2022-07-12,38.06,38.16,36.86,36.87,36.87,55510986
2022-07-13,36.87,37.2,36.58,36.98,36.98,37840600
2022-07-14,37.2,38.83,37.2,38.53,38.53,75620590
2022-07-15,38.3,38.79,37.22,37.24,37.24,48843622
2022-07-18,37.2,38.05,36.62,37.93,37.93,38523036
2022-07-19,37.87,38.32,37.17,37.64,37.64,33988854
2022-07-20,37.9,38.46,37.7,38.02,38.02,35770240
2022-07-21,37.95,38.95,37.68,38.7,38.7,44110802
2022-07-22,38.7,39.65,38.49,39.0,39.0,52003928
2022-07-25,39.0,39.38,38.32,38.48,38.48,26374181
2022-07-26,38.51,39.0,36.0,36.17,36.17,99768428
2022-07-27,36.0,36.91,35.9,36.23,36.23,37437943
2022-07-28,36.12,36.49,35.5,36.1,36.1,43647016
2022-07-29,36.12,36.4,35.18,35.29,35.29,37716187
2022-08-01,35.28,35.58,34.61,35.18,35.18,26327807
2022-08-02,35.0,35.0,33.88,34.2,34.2,45681772
2022-08-03,34.24,35.25,34.24,34.7,34.7,36713307
2022-08-04,34.99,36.76,34.95,36.71,36.71,64300241
2022-08-05,36.94,38.09,36.91,38.03,38.03,59997612
2022-08-08,38.18,38.55,37.51,38.09,38.09,34808447
2022-08-09,38.0,38.0,37.05,37.33,37.33,28071991
2022-08-10,37.3,37.55,36.43,36.85,36.85,32982139
2022-08-11,37.0,37.66,36.62,37.43,37.43,32924260
2022-08-12,37.41,37.8,37.1,37.44,37.44,22688667
2022-08-15,37.37,37.65,36.88,36.9,36.9,25924769
2022-08-16,36.9,37.43,36.36,36.45,36.45,26536787
2022-08-17,36.3,36.86,36.15,36.63,36.63,25807037
2022-08-18,36.42,36.6,35.72,36.04,36.04,27433098
2022-08-19,35.89,36.39,35.8,35.9,35.9,23214454
2022-08-22,34.51,35.53,33.6,35.04,35.04,60442002
2022-08-23,35.03,35.63,34.43,34.62,34.62,32782976
2022-08-24,34.62,35.25,34.46,34.48,34.48,27963517
2022-08-25,34.54,35.14,33.89,34.99,34.99,26356437
2022-08-26,35.09,35.33,34.7,34.77,34.77,21209525
2022-08-29,34.15,34.61,34.05,34.23,34.23,17626560
2022-08-30,34.26,34.57,33.4,33.67,33.67,30931638
2022-08-31,33.42,34.99,33.38,34.66,34.66,35654624
2022-09-01,34.65,34.86,34.09,34.34,34.34,24254686
2022-09-02,34.49,35.18,33.7,33.9,33.9,26619403
2022-09-05,33.8,34.1,33.3,33.73,33.73,22220387
2022-09-06,33.93,34.2,33.62,33.88,33.88,18024431
2022-09-07,33.6,33.72,33.16,33.43,33.43,24783801
2022-09-08,33.6,34.4,33.5,33.73,33.73,27455526
2022-09-09,33.66,34.87,33.66,34.78,34.78,41417442
2022-09-13,34.8,35.65,34.58,35.52,35.52,36234031
2022-09-14,35.09,35.82,34.72,35.68,35.68,29178732
